gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1321116793	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ad1cf560-33cd-4ea5-8bf3-d8c057c61cd9	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Villa Velha in Silva Sommariva	bc092ff0-02e4-11dc-991f-b8a03c50a862									1914-04-30T00:00:00Z	30	4	1914	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	1516165	14839			CC0_1_0		P. K. Dusén			2018-12-07T14:27:30.023Z	STILLIMAGE	
1320645182	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3984c09e1-2675-4859-8f7f-d7b1e50b8cb7	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR		bc092ff0-02e4-11dc-991f-b8a03c50a862									1822-01-01T00:00:00Z			1822	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	830460	24			CC0_1_0		Riedel, --			2018-12-06T01:21:48.553Z	STILLIMAGE	
1320533001	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/393516132-2ec2-4591-835c-30b0361a2e4e	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	"Municipio de Sao Paulo: about 10 km. due north of center os Sao Paulo (Praca da Se). Serra da Cantareira, south slope. Area called ""Guca""."	bc092ff0-02e4-11dc-991f-b8a03c50a862					1000.0				1960-07-18T00:00:00Z	18	7	1960	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	2359771	2149			CC0_1_0		G. Eiten, L. T. Eiten & E. R. de la Sota			2018-12-06T01:20:38.736Z	STILLIMAGE	
1320137272	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/381cd0ad9-2d9e-4c18-a56d-c4dd11cc10dd	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Woods, Tijuca, Rio de Janeiro.	bc092ff0-02e4-11dc-991f-b8a03c50a862	-22.93	-43.28			737.5	237.5			1929-03-31T00:00:00Z	31	3	1929	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	1498042	2201			CC0_1_0		L. Smith & A. C. Brade			2018-12-06T01:16:51.005Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1320132717	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38199b0cb-0c18-4b5e-bbd6-d7bbe4875c0c	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Excol. S. Angelo in Convallibus silvae formaevea submoute Agudo. [interpreted]	bc092ff0-02e4-11dc-991f-b8a03c50a862									1893-02-10T00:00:00Z	10	2	1893	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	532473	A.1123			CC0_1_0		C. Lindman			2018-12-06T01:16:48.494Z	STILLIMAGE	
1320031474	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/37d22de96-d90a-4f16-9b8c-51d79858c242	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Bois de Tijucas [interpreted]	bc092ff0-02e4-11dc-991f-b8a03c50a862									1871-03-03T00:00:00Z	3	3	1871	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	3126271	s.n.			CC0_1_0		C. Thiebaut			2018-12-06T01:15:45.464Z	STILLIMAGE	
1319835542	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/374799982-dfe8-4087-9853-753a61ce22b7	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR		bc092ff0-02e4-11dc-991f-b8a03c50a862													5529698	3599338	PRESERVED_SPECIMEN	US	Botany	532108	980 ?			CC0_1_0		ex herb. Eug. Warming			2018-12-06T01:13:40.638Z	STILLIMAGE	
1319682047	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36dad5686-093b-462c-94bb-3d10558a69b0	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Excol. S. Angelo in Convallibus silvae fomaevea sub moute Agudo. [interpreted]	bc092ff0-02e4-11dc-991f-b8a03c50a862									1893-02-10T00:00:00Z	10	2	1893	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	532472	A1123			CC0_1_0		C. Lindman			2018-12-08T22:06:31.544Z	STILLIMAGE	
1319623003	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36b114c38-f2e7-4d3c-b81d-46b20ab1de89	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Mun. Chapecó: Forest, Seminário Diocesiano, west of Chapecó.	bc092ff0-02e4-11dc-991f-b8a03c50a862	-27.1	-52.62			400.0	50.0			1964-12-16T00:00:00Z	16	12	1964	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	3410547	14042			CC0_1_0		L. Smith & R. M. Klein			2018-12-08T22:05:50.830Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1319557653	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3682c218e-5824-4ac1-9f4c-68110b3a280a	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Mun. Chapecó: Forest, Seminário Diocesiano, west of Chapecó.	bc092ff0-02e4-11dc-991f-b8a03c50a862	-27.1	-52.62			400.0	50.0			1964-12-16T00:00:00Z	16	12	1964	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	3410548	14042			CC0_1_0		L. Smith & R. M. Klein			2018-12-08T22:05:10.233Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1319544337	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/367948780-d3ea-4567-a95f-d74eb99d4a86	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Excol. S. Angelo in Convallibus silvae formaevea sub moute Agudo.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1893-02-10T00:00:00Z	10	2	1893	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	532474	A.1123			CC0_1_0		C. Lindman			2018-12-08T22:05:01.525Z	STILLIMAGE	
1319106140	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/354335311-b65d-4349-976f-cbf266183278	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Plantas Do Sul Do Brasil, Capao do Frade. S. Leopoldo.	bc092ff0-02e4-11dc-991f-b8a03c50a862					50.0				1942-06-17T00:00:00Z	17	6	1942	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	2549144	1314			CC0_1_0		Bro. A. Sehnem			2018-12-08T22:00:05.016Z	STILLIMAGE	
1318829085	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/347f077c3-7f98-4102-ab55-5297bf327e52	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Espigao de Barro-Ararangua.	bc092ff0-02e4-11dc-991f-b8a03c50a862					20.0								5529698	3599338	PRESERVED_SPECIMEN	US	Botany	2083405	1149			CC0_1_0		R. Reitz			2018-12-09T04:31:40.115Z	STILLIMAGE	
1318669580	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/340e49744-b261-49f5-ba4c-511744edffef	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Estado: do Rio; Serra dos Orgaos.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1917-03-30T00:00:00Z	30	3	1917	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	1230462	2055			CC0_1_0		A. J. de Sampaio			2018-12-09T04:30:13.068Z	STILLIMAGE	
1317892697	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/31e861551-8f5e-40e7-9a10-1bccb3d86b84	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Piloes	bc092ff0-02e4-11dc-991f-b8a03c50a862													5529698	3599338	PRESERVED_SPECIMEN	US	Botany	2257371	3539			CC0_1_0		-- Reitz & Klein, --			2018-12-07T20:33:34.707Z	STILLIMAGE	
1317721969	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/316f850b3-4645-4d65-bb70-3878d9322215	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	S. Cruz.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1906-01-01T00:00:00Z			1906	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	2703330	64			CC0_1_0		-. Jurgens			2018-12-07T20:31:44.410Z	STILLIMAGE	
1317490078	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/30cbce688-5373-481a-9657-87e7824b7a39	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	Helecho arborescente de hasta 3-5m selva con Araucaria angustifolia San Antonio, C.E.B.S., comp. 7	bc092ff0-02e4-11dc-991f-b8a03c50a862									1969-05-06T00:00:00Z	6	5	1969	5529698	3599338	PRESERVED_SPECIMEN	US	Botany	2673268	0387			CC0_1_0		U. G. Eskuche			2018-12-08T04:53:57.569Z	STILLIMAGE	
1291015880	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:0000011803	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	IBDF	7cf67ac2-f2f2-42bd-92e4-c2eac0b21039	0.0	0.0							1994-04-19T00:00:00Z	19	4	1994	5529698	3599338	PRESERVED_SPECIMEN	UCS	HUCS	11803	s.n.	Gonzatti, F.	2016-03-01T00:00:00Z	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Butzke, A.; et alii			2019-05-22T16:39:50.777Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1275092517	4d0fa690-1551-46f0-9a22-acfec0e00dd0	BRA:UFES:VIES:0000038241	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR		503e9b26-09b5-4c40-b42a-bb476319a8ad									2014-11-24T00:00:00Z	24	11	2014	5529698	3599338	PRESERVED_SPECIMEN	UFES	VIES	38241	1111	Condack, J.	2015-01-27T00:00:00Z	CC_BY_NC_4_0	VIES - Herbário Central da Universidade Federal do Espírito Santo VIES	Mayer, M.			2019-06-12T18:03:16.057Z		
1265932274	fdf55163-54d8-4bc7-862d-7e41068589e3	BRA:UNESPRC:HRCB:0000047390	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR		6215eac7-a176-4a7f-9bba-552b3f5ba9a3	-23.230444	-46.935778			850.0	0.0			2007-05-18T00:00:00Z	18	5	2007	5529698	3599338	PRESERVED_SPECIMEN	Universidade Estadual Paulista, UNESP	HRCB	47390	6639			CC_BY_NC_4_0	HRCB - Herbário Rioclarense	Lombardi			2018-12-29T17:22:25.573Z		GEODETIC_DATUM_ASSUMED_WGS84
1265917688	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000049585	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Baía do Itajaí. Rio Hercílio.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.682222	-49.838611			200.0	0.0			2016-01-23T00:00:00Z	23	1	2016	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	49585	1517	Gasper, AL de	2016-05-11T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Schwirkowski, P.			2019-06-21T16:41:37.882Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265917653	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000049605	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Serra Alta. Rua Berta Mühlbauer, beira de rua.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.264167	-49.392778			830.0	0.0			2016-02-01T00:00:00Z	1	2	2016	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	49605	1537	Schwirkowski, P	2016-02-01T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Schwirkowski, P.			2019-06-21T16:41:36.660Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265917591	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000049531	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Rio Natal. Linha férrea, após o CEPA Rugendas.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.324722	-49.313333			600.0	0.0			2016-01-16T00:00:00Z	16	1	2016	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	49531	1463	Schwirkowski, P	2016-01-16T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Schwirkowski, P.			2019-06-21T16:41:37.874Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1264701030	52b78a58-c84a-4370-bb14-b27a007d5da6	BRA:UCS:HUCS:0000043979	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Aratinga	7cf67ac2-f2f2-42bd-92e4-c2eac0b21039	-29.354556	-50.177361			760.0	0.0			2015-11-01T00:00:00Z	1	11	2015	5529698	3599338	PRESERVED_SPECIMEN	UCS	HUCS	43979	2082	Gonzatti, F.	2016-01-01T00:00:00Z	CC_BY_NC_4_0	HUCS - Herbário da Universidade de Caxias do Sul	Gonzatti, F.			2019-05-22T16:40:09.006Z		GEODETIC_DATUM_ASSUMED_WGS84
1261888161	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:959473	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	PY	Estancia Río Bonito.  Forest II (around Río Bonito).  Tall forest.	90fd6680-349f-11d8-aa2d-b8a03c50a862	-25.631944	-54.804722			240.0				1994-08-30T00:00:00Z	30	8	1994	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	959473	Zardini 40777	A. Smith (UC)	2000-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	Elsa M. Zardini|Leongino Guerrero			2019-06-29T16:11:03.340Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1261888130	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:959451	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	PY	Estancia Río Bonito.  Forest II (around Río Bonito).  Tall forest.	90fd6680-349f-11d8-aa2d-b8a03c50a862	-25.631944	-54.804722			240.0				1994-08-30T00:00:00Z	30	8	1994	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	959451	Zardini 40755	A. Smith (UC)	2000-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	Elsa M. Zardini|Leongino Guerrero			2019-06-29T16:11:03.795Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1261066883	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:36858	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	PY	Paso Yobay, Región del Guairá.	90fd6680-349f-11d8-aa2d-b8a03c50a862									1938-02-01T00:00:00Z		2	1938	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	36858	Rojas 7913	Lehnert (UC)	2007-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	Teodoro Rojas			2019-06-29T16:03:37.062Z		
1261062671	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:36440	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	PY	Colonia Independencia Curuzú.	90fd6680-349f-11d8-aa2d-b8a03c50a862	-25.71666	-56.25							1924-02-01T00:00:00Z		2	1924	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	36440	Rojas 4774	M. Lehnert (BONN)	2015-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	Teodoro Rojas			2019-06-29T16:03:32.706Z		GEODETIC_DATUM_ASSUMED_WGS84
1260767919	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3358853	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	"""El Soberbio"". Habitat en la selva. Lugare algo bajo y suelo algo húmedo sieudo abundante en algunes zonas."	90fd6680-349f-11d8-aa2d-b8a03c50a862					500.0				1957-07-12T00:00:00Z	12	7	1957	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	3358853	Montes 27467	M. Lehnert (BONN)	2015-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	José E. Montes			2019-06-29T15:59:50.225Z		
1260765790	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3357096	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Mun. de Caxias do Sul - Galópolis, interior da mata.	90fd6680-349f-11d8-aa2d-b8a03c50a862					780.0				1999-11-17T00:00:00Z	17	11	1999	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	3357096	Kegler 367	G.S. McKee	2000-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	A. Kegler			2019-06-29T15:59:53.125Z		
1260674585	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3274607	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	60 km al Norte de Hernandarias siguiendo la supercarretera, cerca del rio Limoy. picada en bosque alto.	90fd6680-349f-11d8-aa2d-b8a03c50a862					360.0				1982-12-15T00:00:00Z	15	12	1982	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	3274607	Fernández Casas 7593	A. Smith, 1987-88		CC_BY_4_0	Missouri Botanical Garden	F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini			2019-06-29T15:58:32.976Z		
1260444409	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3066070	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	A unos 8 km de Bernardo de Irigoyen cerca del regimiento	90fd6680-349f-11d8-aa2d-b8a03c50a862									1991-05-22T00:00:00Z	22	5	1991	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	3066070	Delucchi 518	M.Lehnert (UC)	2007-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	G. Delucchi			2019-06-29T15:55:58.057Z		
1259754056	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2439959	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	San Antonio	90fd6680-349f-11d8-aa2d-b8a03c50a862	-26.13333	-53.75							1945-07-22T00:00:00Z	22	7	1945	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	2439959	Hunziker 907			CC_BY_4_0	Missouri Botanical Garden	Juan H. Hunziker			2019-06-29T15:49:39.535Z		GEODETIC_DATUM_ASSUMED_WGS84
1259752565	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2438599	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	Parque Provincial Cruce Caballero	90fd6680-349f-11d8-aa2d-b8a03c50a862									1989-12-15T00:00:00Z	15	12	1989	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	2438599	Johnson 81	Ponce, M. M.		CC_BY_4_0	Missouri Botanical Garden	Andres E. Johnson			2019-06-29T15:49:35.410Z		
1259739879	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2427121	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	Ruta 101 entre PN Iguazú y San Antonio	90fd6680-349f-11d8-aa2d-b8a03c50a862									1970-12-14T00:00:00Z	14	12	1970	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	2427121	de la Sota 6119			CC_BY_4_0	Missouri Botanical Garden	Elías R. de la Sota|E. Biancolini|Amelia M. Deferrari|Cristina H. Rolleri			2019-06-29T15:49:47.957Z		
1259646805	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2341934	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	Predio Guaraní. Tramo I	90fd6680-349f-11d8-aa2d-b8a03c50a862	-26.91638	-54.205							1993-11-25T00:00:00Z	25	11	1993	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	2341934	Tressens 4719	M. Lehnert (BONN)	2015-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	Sara G. Tressens|Carmen L. Cristóbal|J. Kehl|Antonio  C. Krapovickas|D. Miranda|V. Revilla|F. Robledo			2019-06-29T15:48:56.286Z		GEODETIC_DATUM_ASSUMED_WGS84
1259545318	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2250294	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	San Pedro, monte del vivero Yabotí.	90fd6680-349f-11d8-aa2d-b8a03c50a862	-26.6	-54.11666			480.0				1995-11-17T00:00:00Z	17	11	1995	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	2250294	Guaglianone 2905	Ponce	1996-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|M. Rodríguez|René Guillén V.			2019-06-29T15:48:04.027Z		GEODETIC_DATUM_ASSUMED_WGS84
1259545281	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2250272	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	Parque Provincial Moconá	90fd6680-349f-11d8-aa2d-b8a03c50a862	-27.13333	-53.88333											5529698	3599338	PRESERVED_SPECIMEN	MO	MO	2250272	Guillén Villarroel 219			CC_BY_4_0	Missouri Botanical Garden	René Guillén V.			2019-06-29T15:48:04.015Z		GEODETIC_DATUM_ASSUMED_WGS84
1259483447	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2194097	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	Cruzando 2 km el puente sobre el Arroyo Yabotí hacia los obrajes, Ruta proyectada 102	90fd6680-349f-11d8-aa2d-b8a03c50a862	-27.06666	-53.88333			300.0				1999-05-10T00:00:00Z	10	5	1999	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	2194097	Deginani 1243	Ponce, M. M.	1999-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga			2019-06-29T15:47:32.258Z		GEODETIC_DATUM_ASSUMED_WGS84
1259482533	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2193258	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	AR	Reserva Nac. Estricta San Antonio, a 6 km de S. Antonio	90fd6680-349f-11d8-aa2d-b8a03c50a862	-26.01666	-53.78333			426.0				1996-10-15T00:00:00Z	15	10	1996	5529698	3599338	PRESERVED_SPECIMEN	MO	MO	2193258	Morrone 1453	Ponce, M. M., //	1997-01-01T00:00:00Z	CC_BY_4_0	Missouri Botanical Garden	Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas			2019-06-29T15:47:29.867Z		GEODETIC_DATUM_ASSUMED_WGS84
